id,citibike_station_id,latitude,longitude,label,address,created_at,updated_at
350,3055,40.68833370000000000000,-73.95091600000001000000,Greene Ave & Nostrand Ave,"",2015-09-30 02:50:15.107432,2015-09-30 02:50:15.107432
351,3056,40.69072549000000000000,-73.95133465000001000000,Kosciuszko St & Nostrand Ave,"",2015-09-30 02:50:15.24268,2015-09-30 02:50:15.24268
352,3057,40.69128258000000000000,-73.94524160000000000000,Kosciuszko St & Tompkins Ave,"",2015-09-30 02:50:15.383187,2015-09-30 02:50:15.383187
353,3058,40.69237074000000000000,-73.93705428000000000000,Lewis Ave & Kosciuszko St,"",2015-09-30 02:50:15.540183,2015-09-30 02:50:15.540183
354,3059,40.69339820000000000000,-73.93987700000000000000,Pulaski St & Marcus Garvey Blvd,"",2015-09-30 02:50:15.672587,2015-09-30 02:50:15.672587
355,3060,40.69425403000000000000,-73.94626915000001000000,Willoughby Ave & Tompkins Ave,"",2015-09-30 02:50:15.805354,2015-09-30 02:50:15.805354
356,3061,40.69622937000000000000,-73.94371094000000000000,Throop Ave & Myrtle Ave,"",2015-09-30 02:50:15.930231,2015-09-30 02:50:15.930231
357,3062,40.69539817000000000000,-73.94954908000000000000,Myrtle Ave & Marcy Ave,"",2015-09-30 02:50:16.106315,2015-09-30 02:50:16.106315
358,3063,40.69527008000000000000,-73.95238107999999000000,Nostrand Ave & Myrtle Ave,"",2015-09-30 02:50:16.248173,2015-09-30 02:50:16.248173
359,3064,40.69681963000000000000,-73.93756926000000000000,Myrtle Ave & Lewis Ave,"",2015-09-30 02:50:16.394514,2015-09-30 02:50:16.394514
360,3065,40.70029511000000000000,-73.95032283000000000000,Union Ave & Wallabout St,"",2015-09-30 02:50:16.51045,2015-09-30 02:50:16.51045
361,3066,40.69957608000000000000,-73.94708417000000000000,Tompkins Ave & Hopkins St,"",2015-09-30 02:50:16.647434,2015-09-30 02:50:16.647434
362,3067,40.70166570000000000000,-73.94373030000000000000,Broadway & Whipple St,"",2015-09-30 02:50:16.765624,2015-09-30 02:50:16.765624
363,3068,40.70317240000000000000,-73.94063600000000000000,Humboldt St & Varet St,"",2015-09-30 02:50:16.885063,2015-09-30 02:50:16.885063
364,3069,40.70411791000000000000,-73.94818595000000000000,Lorimer St & Broadway,"",2015-09-30 02:50:17.041787,2015-09-30 02:50:17.041787
365,3070,40.70510918000000000000,-73.94407279000001000000,McKibbin St & Manhattan Ave,"",2015-09-30 02:50:17.164121,2015-09-30 02:50:17.164121
366,3071,40.70538077000000000000,-73.94976518999999000000,Boerum St & Broadway,"",2015-09-30 02:50:17.281385,2015-09-30 02:50:17.281385
367,3072,40.70583339000000000000,-73.94644578000000000000,Leonard St & Boerum St,"",2015-09-30 02:50:17.401315,2015-09-30 02:50:17.401315
368,3073,40.70691254000000000000,-73.95441667000000000000,Division Ave & Hooper St,"",2015-09-30 02:50:17.543995,2015-09-30 02:50:17.543995
369,3074,40.70767788000000000000,-73.94016171000000000000,Montrose Ave & Bushwick Ave,"",2015-09-30 02:50:17.708573,2015-09-30 02:50:17.708573
370,3075,40.70708701000000000000,-73.95796783000000000000,Division Ave & Marcy Ave,"",2015-09-30 02:50:17.840206,2015-09-30 02:50:17.840206
371,3076,40.70870368000000000000,-73.94486250000000000000,Scholes St & Manhattan Ave,"",2015-09-30 02:50:17.97334,2015-09-30 02:50:17.97334
372,3077,40.70877084000000000000,-73.95095259000000000000,Stagg St & Union Ave,"",2015-09-30 02:50:18.100815,2015-09-30 02:50:18.100815
373,3078,40.70925562000000000000,-73.95982218000000000000,Broadway & Roebling St,"",2015-09-30 02:50:18.234394,2015-09-30 02:50:18.234394
374,3079,40.71103537000000000000,-73.94714303000001000000,Leonard St & Grand St,"",2015-09-30 02:50:18.358192,2015-09-30 02:50:18.358192
375,3080,40.70934000000000000000,-73.95608000000000000000,S 4 St & Rodney St,"",2015-09-30 02:50:18.495606,2015-09-30 02:50:18.495606
376,3081,40.71186300000000000000,-73.94402400000000000000,Graham Ave & Grand St,"",2015-09-30 02:50:18.67498,2015-09-30 02:50:18.67498
377,3082,40.71167351000000000000,-73.95141312000000000000,Hope St & Union Ave,"",2015-09-30 02:50:18.827119,2015-09-30 02:50:18.827119
378,3083,40.71247661000000000000,-73.94100005000000000000,Bushwick Ave & Powers St,"",2015-09-30 02:50:18.973526,2015-09-30 02:50:18.973526
379,3084,40.71348658000000000000,-73.94792458000001000000,Devoe St & Leonard St,"",2015-09-30 02:50:19.096213,2015-09-30 02:50:19.096213
380,3085,40.71469000000000000000,-73.95739000000000000000,Roebling St & N 4 St,"",2015-09-30 02:50:19.218216,2015-09-30 02:50:19.218216
381,3086,40.71514300000000000000,-73.94450700000000000000,Graham Ave & Conselyea St,"",2015-09-30 02:50:19.39206,2015-09-30 02:50:19.39206
382,3087,40.71413311000000000000,-73.95234386000000000000,Metropolitan Ave & Meeker Ave,"",2015-09-30 02:50:19.520063,2015-09-30 02:50:19.520063
383,3088,40.71607510000000000000,-73.95202900000000000000,Union Ave & Jackson St,"",2015-09-30 02:50:19.650538,2015-09-30 02:50:19.650538
384,3089,40.71680271000000000000,-73.94824171000000000000,Leonard St & Withers St,"",2015-09-30 02:50:19.776167,2015-09-30 02:50:19.776167
385,3090,40.71774592000000000000,-73.95600096000000000000,N 8 St & Driggs Ave,"",2015-09-30 02:50:19.931086,2015-09-30 02:50:19.931086
386,3091,40.71764000000000000000,-73.94882000000000000000,Frost St & Meeker St,"",2015-09-30 02:50:20.07296,2015-09-30 02:50:20.07296
387,3092,40.71900950000000000000,-73.95852515000000000000,Berry St & N 8 St,"",2015-09-30 02:50:20.194186,2015-09-30 02:50:20.194186
388,3093,40.71745169000000000000,-73.95850939000000000000,N 6 St & Bedford Ave,"",2015-09-30 02:50:20.356886,2015-09-30 02:50:20.356886
389,3094,40.71698110000000000000,-73.94485917999999000000,Graham Ave & Withers St,"",2015-09-30 02:50:20.504784,2015-09-30 02:50:20.504784
390,3095,40.71929301000000000000,-73.94500379000000000000,Graham Ave & Herbert St,"",2015-09-30 02:50:20.645249,2015-09-30 02:50:20.645249
391,3096,40.71924000000000000000,-73.95242000000000000000,Union Ave & N 12 St,"",2015-09-30 02:50:20.810008,2015-09-30 02:50:20.810008
392,3097,40.71921585000000000000,-73.94244689999999000000,N Henry St & Richardson St,"",2015-09-30 02:50:21.002442,2015-09-30 02:50:21.002442
393,3098,40.71928000000000000000,-73.94861000000000000000,Leonard St & Bayard St,"",2015-09-30 02:50:21.175359,2015-09-30 02:50:21.175359
394,3099,40.72038000000000000000,-73.94768999999999000000,Eckford St & Manhattan Ave,"",2015-09-30 02:50:21.442702,2015-09-30 02:50:21.442702
395,3100,40.72040000000000000000,-73.95016000000000000000,Lorimer St & Bayard St,"",2015-09-30 02:50:21.581132,2015-09-30 02:50:21.581132
396,3101,40.72079821000000000000,-73.95484712000000000000,N 12 St & Bedford Ave,"",2015-09-30 02:50:21.703953,2015-09-30 02:50:21.703953
397,3102,40.72179134000000000000,-73.95041540000000000000,Driggs Ave & Lorimer St,"",2015-09-30 02:50:21.836777,2015-09-30 02:50:21.836777
398,3103,40.72153267000000000000,-73.95782357000000000000,N 11 St & Wythe Ave,"",2015-09-30 02:50:21.956749,2015-09-30 02:50:21.956749
399,3104,40.72057658000000000000,-73.96150225000000000000,Kent Ave & N 7 St,"",2015-09-30 02:50:22.113548,2015-09-30 02:50:22.113548
400,3105,40.72405500000000000000,-73.95573600000000000000,N 15 St & Wythe Ave,"",2015-09-30 02:50:22.251895,2015-09-30 02:50:22.251895
401,3106,40.72325000000000000000,-73.94307999999999000000,Driggs Ave & N Henry St,"",2015-09-30 02:50:22.399408,2015-09-30 02:50:22.399408
402,3107,40.72311651000000000000,-73.95212324000001000000,Bedford Ave & Nassau Ave,"",2015-09-30 02:50:22.534676,2015-09-30 02:50:22.534676
403,3108,40.72557000000000000000,-73.94434000000000000000,Nassau Ave & Russell St,"",2015-09-30 02:50:22.664489,2015-09-30 02:50:22.664489
404,3109,40.72606000000000000000,-73.95621000000000000000,Banker St & Meserole Ave,"",2015-09-30 02:50:22.833158,2015-09-30 02:50:22.833158
405,3110,40.72708584000000000000,-73.95299117000000000000,Meserole Ave & Manhattan Ave,"",2015-09-30 02:50:22.971171,2015-09-30 02:50:22.971171
406,3111,40.72584830000000000000,-73.95064893000000000000,Norman Ave & Leonard St,"",2015-09-30 02:50:23.114138,2015-09-30 02:50:23.114138
407,3112,40.72906000000000000000,-73.95779000000000000000,Milton St & Franklin St,"",2015-09-30 02:50:23.235063,2015-09-30 02:50:23.235063
408,3113,40.73026000000000000000,-73.95394000000000000000,Greenpoint Ave & Manhattan Ave,"",2015-09-30 02:50:23.361262,2015-09-30 02:50:23.361262
409,3114,40.73165141000000000000,-73.96161892000001000000,India St & East River,"",2015-09-30 02:50:23.488773,2015-09-30 02:50:23.488773
410,3115,40.73232194000000000000,-73.95508580000001000000,India St & Manhattan Ave,"",2015-09-30 02:50:23.630255,2015-09-30 02:50:23.630255
411,3116,40.73266000000000000000,-73.95826000000000000000,Huron St & Franklin St,"",2015-09-30 02:50:23.763849,2015-09-30 02:50:23.763849
412,3117,40.73564000000000000000,-73.95865999999999000000,Franklin St & Dupont St,"",2015-09-30 02:50:23.894377,2015-09-30 02:50:23.894377
413,3118,40.73555000000000000000,-73.95283999999999000000,McGuinness Blvd & Eagle St,"",2015-09-30 02:50:24.012675,2015-09-30 02:50:24.012675
414,3119,40.74232744000000000000,-73.95411749000000000000,Vernon Blvd & 50 Ave,"",2015-09-30 02:50:24.144542,2015-09-30 02:50:24.144542
415,3120,40.74161000000000000000,-73.96044000000001000000,Center Blvd& Borden Ave,"",2015-09-30 02:50:24.338832,2015-09-30 02:50:24.338832
416,3121,40.74524768000000000000,-73.94733275999999000000,Jackson Ave & 46 Rd,"",2015-09-30 02:50:24.464272,2015-09-30 02:50:24.464272
417,3123,40.74469738000000000000,-73.93540375000001000000,31 St & Thomson Ave,"",2015-09-30 02:50:24.595287,2015-09-30 02:50:24.595287
418,3124,40.74731000000000000000,-73.95451000000000000000,46 Ave & 5 St,"",2015-09-30 02:50:24.738401,2015-09-30 02:50:24.738401
419,3125,40.74708586000000000000,-73.94977234000000000000,45 Rd & 11 St,"",2015-09-30 02:50:24.862706,2015-09-30 02:50:24.862706
420,3126,40.74718234000000000000,-73.94326350000000000000,44 Dr & Jackson Ave,"",2015-09-30 02:50:24.992138,2015-09-30 02:50:24.992138
421,3127,40.74966000000000000000,-73.95210000000000000000,9 St & 44 Rd,"",2015-09-30 02:50:25.162113,2015-09-30 02:50:25.162113
422,3128,40.75052534000000000000,-73.94594845000000000000,21 St & 43 Ave,"",2015-09-30 02:50:25.324119,2015-09-30 02:50:25.324119
423,3129,40.75110165000000000000,-73.94073717000001000000,Queens Plaza North & Crescent St,"",2015-09-30 02:50:25.471266,2015-09-30 02:50:25.471266
424,3130,40.75325964000000000000,-73.94335787999999000000,21 St & Queens Plaza North,"",2015-09-30 02:50:25.605794,2015-09-30 02:50:25.605794
425,3131,40.76120833000000000000,-73.95748565000000000000,Coming soon: E 63 St & York Ave ,"",2015-09-30 02:50:25.752424,2015-09-30 02:50:25.752424
426,3132,40.76350532000000000000,-73.97109243000000000000,E 59 St & Madison Ave,"",2015-09-30 02:50:25.897912,2015-09-30 02:50:25.897912
427,3134,40.76312584000000000000,-73.96526895000000000000,3 Ave & E 62 St,"",2015-09-30 02:50:26.086397,2015-09-30 02:50:26.086397
428,3135,40.77112927000000000000,-73.95772297000001000000,E 75 St & 3 Ave,"",2015-09-30 02:50:26.210856,2015-09-30 02:50:26.210856
429,3136,40.76650452000000000000,-73.97147595000000000000,5 Ave & E 63 St,"",2015-09-30 02:50:26.335136,2015-09-30 02:50:26.335136
430,3137,40.77282817000000000000,-73.96685275999999000000,5 Ave & E 73 St,"",2015-09-30 02:50:26.45713,2015-09-30 02:50:26.45713
431,3138,40.77383304000000000000,-73.96238658000000000000,Coming soon: E 76 St & Park Ave ,"",2015-09-30 02:50:26.576085,2015-09-30 02:50:26.576085
432,3139,40.77122923000000000000,-73.96432627000000000000,E 72 St & Park Ave,"",2015-09-30 02:50:26.711714,2015-09-30 02:50:26.711714
433,3140,40.77140426000000000000,-73.95351660000000000000,1 Ave & E 78 St,"",2015-09-30 02:50:26.864407,2015-09-30 02:50:26.864407
434,3141,40.76500525000000000000,-73.95818491000000000000,1 Ave & E 68 St,"",2015-09-30 02:50:27.015668,2015-09-30 02:50:27.015668
435,3142,40.76122740000000000000,-73.96094022000000000000,1 Ave & E 62 St,"",2015-09-30 02:50:27.183477,2015-09-30 02:50:27.183477
436,3143,40.77682863440000000000,-73.96388769149800000000,Coming soon: 5 Ave & E 79th St ,"",2015-09-30 02:50:27.321446,2015-09-30 02:50:27.321446
437,3144,40.77677702000000000000,-73.95900970000000000000,E 81 St & Park Ave,"",2015-09-30 02:50:27.451545,2015-09-30 02:50:27.451545
438,3145,40.77862688000000000000,-73.95772073000001000000,E 84 St & Park Ave,"",2015-09-30 02:50:27.637304,2015-09-30 02:50:27.637304
439,3146,40.77573034000000000000,-73.95675260000000000000,E 81 St & 3 Ave,"",2015-09-30 02:50:27.777606,2015-09-30 02:50:27.777606
440,3147,40.77801203000000000000,-73.95407149000000000000,E 85 St & 3 Ave,"",2015-09-30 02:50:27.915002,2015-09-30 02:50:27.915002
441,3148,40.77565541000000000000,-73.95068615000000000000,E 84 St & 1 Ave,"",2015-09-30 02:50:28.04407,2015-09-30 02:50:28.04407
442,3149,40.77517793000000000000,-73.95324922000000000000,E 82 St & 2 Ave,"",2015-09-30 02:50:28.176588,2015-09-30 02:50:28.176588
443,3150,40.77536905000000000000,-73.94803392000000000000,E 85 St & York Ave,"",2015-09-30 02:50:28.308893,2015-09-30 02:50:28.308893
444,3151,40.77283840000000000000,-73.94989233000000000000,Coming soon: E 81 St & York Ave ,"",2015-09-30 02:50:28.43575,2015-09-30 02:50:28.43575
445,3152,40.76873687000000000000,-73.96119945000000000000,Coming soon: 3 Ave & E 71 St,"",2015-09-30 02:50:28.588745,2015-09-30 02:50:28.588745
446,3153,40.76783061000000000000,-73.95894421000000000000,Coming soon: 2 Ave & E 71 St ,"",2015-09-30 02:50:28.708321,2015-09-30 02:50:28.708321
447,3154,40.77314236000000000000,-73.95856157999999000000,Coming soon: E 77 St & 3 Ave,"",2015-09-30 02:50:28.850008,2015-09-30 02:50:28.850008
448,3155,40.76440023000000000000,-73.96648977000000000000,Coming soon: Lexington Ave & E 63 St ,"",2015-09-30 02:50:28.972515,2015-09-30 02:50:28.972515
449,3156,40.76663814000000000000,-73.95348296000000000000,E 72 St & York Ave,"",2015-09-30 02:50:29.136172,2015-09-30 02:50:29.136172
450,3157,40.77518615000000000000,-73.94446053999999000000,Coming soon: East End Ave & E 86 St ,"",2015-09-30 02:50:29.259505,2015-09-30 02:50:29.259505
451,3158,40.77163851000000000000,-73.98261428000001000000,W 63 St & Broadway,"",2015-09-30 02:50:29.381534,2015-09-30 02:50:29.381534
452,3159,40.77492513000000000000,-73.98266566000000000000,W 67 St & Broadway,"",2015-09-30 02:50:29.492268,2015-09-30 02:50:29.492268
453,3160,40.77896784000000000000,-73.97374737000000000000,Central Park West & W 76 St,"",2015-09-30 02:50:29.610997,2015-09-30 02:50:29.610997
454,3161,40.78018397242400000000,-73.97728532552701000000,Coming soon: W 76 St & Columbus Ave ,"",2015-09-30 02:50:29.722741,2015-09-30 02:50:29.722741
455,3162,40.78339981000000000000,-73.98093133000000000000,Coming soon: W 78 St & Broadway ,"",2015-09-30 02:50:29.868403,2015-09-30 02:50:29.868403
456,3163,40.77340660000000000000,-73.97782542000000000000,Central Park West & W 68 St,"",2015-09-30 02:50:30.044642,2015-09-30 02:50:30.044642
457,3164,40.77705750000000000000,-73.97898475000000000000,Columbus Ave & W 72 St,"",2015-09-30 02:50:30.177804,2015-09-30 02:50:30.177804
458,3165,40.77575319000000000000,-73.97603963000000000000,Central Park West & W 72 St,"",2015-09-30 02:50:30.305777,2015-09-30 02:50:30.305777
459,3166,40.78057799010300000000,-73.98562431335399000000,Riverside Dr & W 72 St ,"",2015-09-30 02:50:30.43619,2015-09-30 02:50:30.43619
460,3167,40.77966809007300000000,-73.98093044757800000000,Amsterdam Ave & W 73 St,"",2015-09-30 02:50:30.569525,2015-09-30 02:50:30.569525
461,3168,40.78472675000000000000,-73.96961715000000000000,Coming soon: Central Park West & W 85 St ,"",2015-09-30 02:50:30.735426,2015-09-30 02:50:30.735426
462,3169,40.78720869000000000000,-73.98128127000000000000,Riverside Dr & W 82 St,"",2015-09-30 02:50:30.881347,2015-09-30 02:50:30.881347
463,3170,40.78499979000000000000,-73.97283406000000000000,W 84 St & Columbus Ave,"",2015-09-30 02:50:31.010989,2015-09-30 02:50:31.010989
464,3171,40.78524672000000000000,-73.97667321000000000000,Coming soon: Amsterdam Ave & W 82 St ,"",2015-09-30 02:50:31.14947,2015-09-30 02:50:31.14947
465,3172,40.77856690000000000000,-73.97754961000000000000,W 74 St & Columbus Ave,"",2015-09-30 02:50:31.281761,2015-09-30 02:50:31.281761
466,3173,40.77750702754800000000,-73.98888587951700000000,Coming soon: Riverside Blvd & W 67 St,"",2015-09-30 02:50:31.424269,2015-09-30 02:50:31.424269
467,3175,40.77748046000000000000,-73.98288594000000000000,W 70 St & Amsterdam Ave,"",2015-09-30 02:50:31.565201,2015-09-30 02:50:31.565201
468,3176,40.77452835000000000000,-73.98753759000000000000,W 64 St & West End Ave,"",2015-09-30 02:50:31.709751,2015-09-30 02:50:31.709751
469,3177,40.78679470000000000000,-73.97711200000001000000,W 84 St & Broadway,"",2015-09-30 02:50:31.842661,2015-09-30 02:50:31.842661
470,3178,40.78414472000000000000,-73.98362492000000000000,Riverside Dr & W 78 St,"",2015-09-30 02:50:31.973219,2015-09-30 02:50:31.973219
471,3179,40.69861700000000000000,-73.94134200000001000000,Park Ave & Marcus Garvey Blvd,"",2015-09-30 02:50:32.099499,2015-09-30 02:50:32.099499
472,3180,40.69878000000000000000,-73.99712000000000000000,Brooklyn Bridge Park - Pier 2,"",2015-09-30 02:50:32.232062,2015-09-30 02:50:32.232062
473,3183,40.71624690000000000000,-74.03345880000001000000,Exchange Place,"",2015-09-30 02:50:32.404505,2015-09-30 02:50:32.404505
474,3184,40.71414540000000000000,-74.03355190000001000000,Paulus Hook,"",2015-09-30 02:50:32.532708,2015-09-30 02:50:32.532708
475,3185,40.71773250000000000000,-74.04384500000000000000,City Hall,"",2015-09-30 02:50:32.671615,2015-09-30 02:50:32.671615
476,3186,40.71927890000000000000,-74.04245150000000000000,Grove St PATH,"",2015-09-30 02:50:32.80653,2015-09-30 02:50:32.80653
477,3187,40.72112360000000000000,-74.03805095000000000000,Warren St,"",2015-09-30 02:50:32.938902,2015-09-30 02:50:32.938902
478,3188,40.71010870000000000000,-74.08584890000000000000,NJCU,"",2015-09-30 02:50:33.083674,2015-09-30 02:50:33.083674
479,3189,40.71440200000000000000,-74.08877230000000000000,West Side Light Rail,"",2015-09-30 02:50:33.241586,2015-09-30 02:50:33.241586
480,3190,40.71080440000000000000,-74.07148820000000000000,Garfield Ave Light Rail,"",2015-09-30 02:50:33.376869,2015-09-30 02:50:33.376869
481,3191,40.71821130000000000000,-74.08363940000000000000,Union St,"",2015-09-30 02:50:33.508235,2015-09-30 02:50:33.508235
482,3192,40.71124230000000000000,-74.05570130000000000000,Liberty Light Rail,"",2015-09-30 02:50:33.635647,2015-09-30 02:50:33.635647
483,3193,40.72441880000000000000,-74.07803830000000000000,Lincoln Park,"",2015-09-30 02:50:33.769449,2015-09-30 02:50:33.769449
484,3194,40.72560330000000000000,-74.06762999999999000000,McGinley Square,"",2015-09-30 02:50:33.949962,2015-09-30 02:50:33.949962
485,3195,40.73094590000000000000,-74.06389059999999000000,Sip Ave,"",2015-09-30 02:50:34.107831,2015-09-30 02:50:34.107831
486,3196,40.74431870000000000000,-74.04399090000000000000,Riverview Park,"",2015-09-30 02:50:34.228102,2015-09-30 02:50:34.228102
487,3197,40.75255900000000000000,-74.04472500000000000000,North St,"",2015-09-30 02:50:34.342509,2015-09-30 02:50:34.342509
488,3198,40.74853620000000000000,-74.04031310000001000000,Heights Elevator,"",2015-09-30 02:50:34.481692,2015-09-30 02:50:34.481692
489,3199,40.72874480000000000000,-74.03210820000000000000,Newport Pkwy,"",2015-09-30 02:50:34.600697,2015-09-30 02:50:34.600697
490,3200,40.71113050000000000000,-74.07888550000000000000,MLK Light Rail,"",2015-09-30 02:50:34.718405,2015-09-30 02:50:34.718405
491,3201,40.73771100000000000000,-74.06692099999999000000,Dey St,"",2015-09-30 02:50:34.893379,2015-09-30 02:50:34.893379
492,3202,40.72722350000000000000,-74.03375890000000000000,Newport PATH,"",2015-09-30 02:50:35.016664,2015-09-30 02:50:35.016664
493,3203,40.72759596600000000000,-74.04424731100001000000,Hamilton Park,"",2015-09-30 02:50:35.164193,2015-09-30 02:50:35.164193
494,3205,40.71652710000000000000,-74.04942500000000000000,JC Medical Center,"",2015-09-30 02:50:35.295135,2015-09-30 02:50:35.295135
495,3206,40.73116890000000000000,-74.05757360000000000000,Hilltop,"",2015-09-30 02:50:35.431743,2015-09-30 02:50:35.431743
496,3207,40.73760370000000000000,-74.05247830000000000000,Oakland Ave,"",2015-09-30 02:50:35.603084,2015-09-30 02:50:35.603084
497,3209,40.72417650000000000000,-74.05065639999999000000,Brunswick St,"",2015-09-30 02:50:35.737201,2015-09-30 02:50:35.737201
498,3210,40.74267714100000000000,-74.05178863300000000000,Pershing Field,"",2015-09-30 02:50:35.860005,2015-09-30 02:50:35.860005
499,3211,40.72152515000000000000,-74.04630454300001000000,Newark Ave,"",2015-09-30 02:50:35.990867,2015-09-30 02:50:35.990867
500,3212,40.73478581800000000000,-74.05044363600000000000,Christ Hospital,"",2015-09-30 02:50:36.11288,2015-09-30 02:50:36.11288
501,3213,40.71848892000000000000,-74.04772662500000000000,Van Vorst Park,"",2015-09-30 02:50:36.240793,2015-09-30 02:50:36.240793
502,3214,40.71277420000000000000,-74.03648570000000000000,Essex Light Rail,"",2015-09-30 02:50:36.368751,2015-09-30 02:50:36.368751
503,3215,40.74672990000000000000,-74.04925090000000000000,Central Ave,"",2015-09-30 02:50:36.560766,2015-09-30 02:50:36.560766
504,3216,40.69702990000000000000,-74.09693660000001000000,Columbia Park,"",2015-09-30 02:50:36.689299,2015-09-30 02:50:36.689299
505,3217,40.69865054400000000000,-74.08207967800000000000,Bayside Park,"",2015-09-30 02:50:36.816204,2015-09-30 02:50:36.816204
506,3220,40.73553110000000000000,-74.06336500000000000000,5 Corners Library,"",2015-09-30 02:50:36.936027,2015-09-30 02:50:36.936027
507,3221,40.74300000000000000000,-73.93561000000000000000,47 Ave & 31 St,"",2015-09-30 02:50:37.075384,2015-09-30 02:50:37.075384
508,3222,40.68515959989200000000,-73.97711366415000000000,Hanson Pl & St Felix St,"",2015-09-30 02:50:37.242678,2015-09-30 02:50:37.242678
509,3223,40.75899655960500000000,-73.96865397691700000000,E 55 St & 3 Ave,"",2015-09-30 02:50:37.369364,2015-09-30 02:50:37.369364
510,3224,40.73997354103400000000,-74.00513872504200000000,W 13 St & Hudson St,"",2015-09-30 02:50:37.501128,2015-09-30 02:50:37.501128
511,3225,40.72365890000000000000,-74.06419430000000000000,Baldwin at Montgomery,"",2015-09-30 02:50:37.652079,2015-09-30 02:50:37.652079
512,3226,40.78275000000000000000,-73.97136999999999000000,W 82 St & Central Park West,"",2015-09-30 02:50:37.788547,2015-09-30 02:50:37.788547
513,3229,40.68061768455500000000,-73.94624948501600000000,Marcy Ave & MacDonough St,"",2015-09-30 02:50:37.934046,2015-09-30 02:50:37.934046
514,3230,40.75128359696200000000,-73.99692445993399000000,Penn Station Valet,"",2015-09-30 02:50:38.069646,2015-09-30 02:50:38.069646
515,3231,40.76780080148100000000,-73.96592080593101000000,E 67 St & Park Ave,"",2015-09-30 02:50:38.260282,2015-09-30 02:50:38.260282
516,3232,40.68962188790300000000,-73.98304268717800000000,Bond St & Fulton St,"",2015-09-30 02:50:38.406518,2015-09-30 02:50:38.406518
517,3122,40.74436328706700000000,-73.95587325096101000000,48 Ave & 5th St,"",2015-10-06 17:10:07.63473,2015-10-06 17:10:07.63473
518,3234,0.00000000000000000000,0.00000000000000000000,E 40 St & Madison Ave,"",2015-10-06 21:00:07.670262,2015-10-06 21:00:07.670262
519,3233,40.75724567911700000000,-73.97805914282800000000,E 48 St & 5 Ave,"",2015-10-12 00:10:08.173356,2015-10-12 00:10:08.173356
520,3235,40.75216528062200000000,-73.97992193698900000000,E 41 St & Madison Ave,"",2015-10-16 13:00:08.377869,2015-10-16 13:00:08.377869
521,3237,40.75383343437600000000,-73.94267678260800000000,21 St & 41 Ave,"",2015-10-30 08:10:09.537366,2015-10-30 08:10:09.537366
522,3236,40.75898481399600000000,-73.99379968643200000000,PABT Valet,"",2015-11-02 11:00:09.119522,2015-11-02 11:00:09.119522
